immeubles_appellation_courante,immeubles_date_siecle,immeubles_adresse,immeubles_reference,immeubles_lat,immeubles_long,immeubles_coordonnees_finales,immeubles_geopoint,nom_realisateur,nationalite_realisateur,date_naissance_realisateur,id_lieu_tournage,annee_tournage,type_tournage,nom_tournage,nom_producteur,adresse_lieu,ardt_lieu,tournage_debut,tournage_duree,tournage_fin,coord_x,coord_y,filmLabel,imdbID,visa,cost,geopoint_tournage,id_lieu_tournage_count
,,,,,,,,Éric Woreth,France,1960-04-19T00:00:00Z,2017-120,2017,Série TV,ART DU CRIME,Gaumont Television C/o Gaumont Production Television,Passage Foubert,75013,2017-03-31T00:00:00.000Z,1,2017-03-31T00:00:00.000Z,2.35281948,48.825341710000004,,,,,POINT(48.825341710000004 2.35281948),1
,,,,,,,,Cédric Anger,France,1975-01-01T00:00:00Z,2017-1200,2017,Long métrage,AMOUR EST UNE FÊTE,Sunrise Films,26 Boulevard De Clichy,75018,2017-06-14T00:00:00.000Z,1,2017-06-14T00:00:00.000Z,2.33709787,48.88267038,,,,,POINT(48.88267038 2.33709787),1
,,,,,,,,Cédric Anger,France,1975-01-01T00:00:00Z,2017-1201,2017,Long métrage,AMOUR EST UNE FÊTE,Sunrise Films,64 Rue Jean-baptiste Pigalle,75009,2017-06-14T00:00:00.000Z,1,2017-06-14T00:00:00.000Z,2.33692226,48.88169133,,,,,POINT(48.88169133 2.33692226),1
,,,,,,,,Cédric Anger,France,1975-01-01T00:00:00Z,2017-1202,2017,Long métrage,AMOUR EST UNE FÊTE,Sunrise Films,10 Rue André Antoine,75018,2017-06-14T00:00:00.000Z,2,2017-06-15T00:00:00.000Z,2.33772252,48.88324701,,,,,POINT(48.88324701 2.33772252),1
,,,,,,,,Cédric Anger,France,1975-01-01T00:00:00Z,2017-1203,2017,Long métrage,AMOUR EST UNE FÊTE,Sunrise Films,Rue De Tombouctou,75018,2017-06-13T00:00:00.000Z,2,2017-06-14T00:00:00.000Z,2.3560563,48.88432112,,,,,POINT(48.88432112 2.3560563),1
,,,,,,,,Cédric Anger,France,1975-01-01T00:00:00Z,2017-1204,2017,Long métrage,AMOUR EST UNE FÊTE,Sunrise Films,42 Boulevard De Clichy,75018,2017-06-13T00:00:00.000Z,1,2017-06-13T00:00:00.000Z,2.33593272,48.88301967,,,,,POINT(48.88301967 2.33593272),1
,,,,,,,,Cédric Anger,France,1975-01-01T00:00:00Z,2017-1205,2017,Long métrage,AMOUR EST UNE FÊTE,Sunrise Films,80 Boulevard De Clichy,75018,2017-06-12T00:00:00.000Z,2,2017-06-13T00:00:00.000Z,2.33321414,48.88382768,,,,,POINT(48.88382768 2.33321414),1
,,,,,,,,Zabou Breitman,France,1959-10-30T00:00:00Z,2017-1206,2017,Série TV,CHRONIQUES PARISIENNES,Les Films Du Kiosque,24 Rue De Sèvres,75007,2017-05-22T00:00:00.000Z,1,2017-05-22T00:00:00.000Z,2.32441985,48.85047872,,,,,POINT(48.85047872 2.32441985),1
,,,,,,,,Zabou Breitman,France,1959-10-30T00:00:00Z,2017-1207,2017,Série TV,CHRONIQUES PARISIENNES,Les Films Du Kiosque,24 Rue De Sèvres,75007,2017-05-22T00:00:00.000Z,2,2017-05-23T00:00:00.000Z,2.32441985,48.85047872,,,,,POINT(48.85047872 2.32441985),1
Maison,18e siècle,2 rue de Tournon,PA00088639,2.33699759548031,48.8512755845804,"48.8512755846,2.33699759548",POINT(48.8512755845804 2.33699759548031),Zabou Breitman,France,1959-10-30T00:00:00Z,2017-1208,2017,Série TV,CHRONIQUES PARISIENNES,Les Films Du Kiosque,4 Rue De Tournon,75006,2017-05-18T00:00:00.000Z,1,2017-05-18T00:00:00.000Z,2.33700185,48.85112594,,,,,POINT(48.85112594 2.33700185),1
,,,,,,,,Frank Bellocq,France,1950-01-01T00:00:00Z,2017-1209,2017,Long métrage,LOVE ADDICT,My Family,25 Rue Jules Siegfried,75020,2017-05-31T00:00:00.000Z,2,2017-06-01T00:00:00.000Z,2.40807095,48.866602,LOVE ADDICT,tt6960736,,,POINT(48.866602 2.40807095),1
,,,,,,,,Éric Woreth,France,1960-04-19T00:00:00Z,2017-121,2017,Série TV,ART DU CRIME,Gaumont Television C/o Gaumont Production Television,Rue Des Rondeaux,75020,2017-04-03T00:00:00.000Z,1,2017-04-03T00:00:00.000Z,2.3976316300000002,48.86317971,,,,,POINT(48.86317971 2.3976316300000002),1
,,,,,,,,Frank Bellocq,France,1950-01-01T00:00:00Z,2017-1210,2017,Long métrage,LOVE ADDICT,My Family,27 Avenue D'italie,75013,2017-05-30T00:00:00.000Z,1,2017-05-30T00:00:00.000Z,2.35696247,48.82809751,LOVE ADDICT,tt6960736,,,POINT(48.82809751 2.35696247),1
,,,,,,,,Frank Bellocq,France,1950-01-01T00:00:00Z,2017-1211,2017,Long métrage,LOVE ADDICT,My Family,13 Rue Jules Vallès,75011,2017-05-30T00:00:00.000Z,1,2017-05-30T00:00:00.000Z,2.38499756,48.85388839,LOVE ADDICT,tt6960736,,,POINT(48.85388839 2.38499756),1
,,,,,,,,Alexandra Leclère,France,1953-01-01T00:00:00Z,2017-1212,2017,Long métrage,GARDE ALTERNEE,Pan Europeenne,Pont Louis-philippe,75004,2017-05-26T00:00:00.000Z,2,2017-05-27T00:00:00.000Z,2.35467939,48.85411246,,,,,POINT(48.85411246 2.35467939),1
,,,,,,,,,,,2017-1213,2017,Série TV,BOWITZ CONTRE LEBOWITZ 2,Chabraque Productions,12 Rue Cortambert,75116,2017-05-29T00:00:00.000Z,1,2017-05-29T00:00:00.000Z,2.28049834,48.86247192,,,,,POINT(48.86247192 2.28049834),1
,,,,,,,,,,,2017-1214,2017,Série TV,BOWITZ CONTRE LEBOWITZ 2,Chabraque Productions,12 Rue Cortambert,75116,2017-05-29T00:00:00.000Z,1,2017-05-29T00:00:00.000Z,2.28049834,48.86247192,,,,,POINT(48.86247192 2.28049834),1
,,,,,,,,,,,2017-1215,2017,Série TV,BOWITZ CONTRE LEBOWITZ 2,Chabraque Productions,Quai De Valmy,75010,2017-05-31T00:00:00.000Z,1,2017-05-31T00:00:00.000Z,2.36442236,48.8765691,,,,,POINT(48.8765691 2.36442236),1
,,,,,,,,,,,2017-1216,2017,Série TV,BOWITZ CONTRE LEBOWITZ 2,Chabraque Productions,Avenue Richerand,75010,2017-06-01T00:00:00.000Z,1,2017-06-01T00:00:00.000Z,2.36586179,48.87205362,,,,,POINT(48.87205362 2.36586179),1
,,,,,,,,,,,2017-1217,2017,Série TV,BOWITZ CONTRE LEBOWITZ 2,Chabraque Productions,47 Rue Mirabeau,75016,2017-06-12T00:00:00.000Z,1,2017-06-12T00:00:00.000Z,2.26820582,48.84561624,,,,,POINT(48.84561624 2.26820582),1
,,,,,,,,Zabou Breitman,France,1959-10-30T00:00:00Z,2017-1218,2017,Série TV,CHRONIQUES PARISIENNES,Les Films Du Kiosque,Place Du Onze Novembre 1918,75010,2017-05-19T00:00:00.000Z,1,2017-05-19T00:00:00.000Z,2.3583229,48.87639652,,,,,POINT(48.87639652 2.3583229),1
,,,,,,,,,,,2017-1219,2017,Série TV,CLEM,Merlin Productions,Route De Ceinture Du Lac Daumesnil,75012,2017-06-05T00:00:00.000Z,2,2017-06-06T00:00:00.000Z,2.4114033,48.82956708,,,,,POINT(48.82956708 2.4114033),1
,,,,,,,,,,,2017-122,2017,Long métrage,UN CADEAU DU CIEL,Legendaire,Quai De Bourbon,75004,2017-03-17T00:00:00.000Z,2,2017-03-18T00:00:00.000Z,2.35377471,48.85348112,,,,,POINT(48.85348112 2.35377471),1
,,,,,,,,,,,2017-1220,2017,Série TV,CLEM,Merlin Productions,Rue De La Corderie,75003,2017-06-13T00:00:00.000Z,2,2017-06-14T00:00:00.000Z,2.36292989,48.86530612,,,,,POINT(48.86530612 2.36292989),1
,,,,,,,,,,,2017-1221,2017,Série TV,CLEM,Merlin Productions,Passage Josset,75011,2017-06-14T00:00:00.000Z,2,2017-06-15T00:00:00.000Z,2.3765750900000002,48.85264131,,,,,POINT(48.85264131 2.3765750900000002),1
,,,,,,,,,,,2017-1222,2017,Série TV,CLEM,Merlin Productions,Place Michel Audiard,75014,2017-06-20T00:00:00.000Z,1,2017-06-20T00:00:00.000Z,2.3310346,48.83008985,,,,,POINT(48.83008985 2.3310346),1
,,,,,,,,,,,2017-1223,2017,Série TV,CLEM,Merlin Productions,Place Jacques Demy,75014,2017-06-20T00:00:00.000Z,1,2017-06-20T00:00:00.000Z,2.32684116,48.83156108,,,,,POINT(48.83156108 2.32684116),1
,,,,,,,,,,,2017-1224,2017,Série TV,CLEM,Merlin Productions,Route De Ceinture Du Lac Daumesnil,75012,2017-06-21T00:00:00.000Z,1,2017-06-21T00:00:00.000Z,2.4114033,48.82956708,,,,,POINT(48.82956708 2.4114033),1
,,,,,,,,Éloïse Lang,France,1981-01-01T00:00:00Z,2017-1225,2017,Long métrage,ALL INCLUSIVE,Estrella Production,Rue Deguerry,75011,2017-05-30T00:00:00.000Z,1,2017-05-30T00:00:00.000Z,2.37290477,48.8685375,ALL INCLUSIVE,tt8129966,,,POINT(48.8685375 2.37290477),1
,,,,,,,,Éloïse Lang,France,1981-01-01T00:00:00Z,2017-1226,2017,Long métrage,ALL INCLUSIVE,Estrella Production,Rue Deguerry,75011,2017-05-30T00:00:00.000Z,1,2017-05-30T00:00:00.000Z,2.37290477,48.8685375,ALL INCLUSIVE,tt8129966,,,POINT(48.8685375 2.37290477),1
,,,,,,,,,,,2017-1227,2017,Long métrage,UNE HISTOIRE DE L'ART,Les Grands Espaces Films,18 Rue Antoine Bourdelle,75015,2017-06-19T00:00:00.000Z,1,2017-06-19T00:00:00.000Z,2.31858757,48.84297461,,,,,POINT(48.84297461 2.31858757),1
,,,,,,,,,,,2017-1228,2017,Long métrage,UNE HISTOIRE DE L'ART,Les Grands Espaces Films,7 Avenue Franklin D. Roosevelt,75008,2017-06-20T00:00:00.000Z,4,2017-06-23T00:00:00.000Z,2.31000514,48.86574404,,,,,POINT(48.86574404 2.31000514),1
,,,,,,,,Alexandra Leclère,France,1953-01-01T00:00:00Z,2017-1229,2017,Long métrage,GARDE ALTERNEE,Pan Europeenne,Rue Des Nonnains D'hyères,75004,2017-05-26T00:00:00.000Z,1,2017-05-26T00:00:00.000Z,2.35797702,48.85357331,,,,,POINT(48.85357331 2.35797702),1
,,,,,,,,,,,2017-123,2017,Long métrage,UN CADEAU DU CIEL,Legendaire,Pont Louis-philippe,75004,2017-03-17T00:00:00.000Z,2,2017-03-18T00:00:00.000Z,2.35467939,48.85411246,,,,,POINT(48.85411246 2.35467939),1
,,,,,,,,Alexandra Leclère,France,1953-01-01T00:00:00Z,2017-1230,2017,Long métrage,GARDE ALTERNEE,Pan Europeenne,Rue Du Pont Louis-philippe,75004,2017-05-26T00:00:00.000Z,1,2017-05-26T00:00:00.000Z,2.35578105,48.85523214,,,,,POINT(48.85523214 2.35578105),1
,,,,,,,,Zabou Breitman,France,1959-10-30T00:00:00Z,2017-1231,2017,Série TV,CHRONIQUES PARISIENNES,Les Films Du Kiosque,Place Saint-gervais,75004,2017-05-23T00:00:00.000Z,2,2017-05-24T00:00:00.000Z,2.35416512,48.85582175,,,,,POINT(48.85582175 2.35416512),1
,,,,,,,,Zabou Breitman,France,1959-10-30T00:00:00Z,2017-1232,2017,Série TV,CHRONIQUES PARISIENNES,Les Films Du Kiosque,Place Louis Armand,75012,2017-05-24T00:00:00.000Z,1,2017-05-24T00:00:00.000Z,2.37276353,48.84547259,,,,,POINT(48.84547259 2.37276353),1
,,,,,,,,Renaud Bertrand,France,1953-01-01T00:00:00Z,2017-1233,2017,Téléfilm,"MYSTÈRE PLACE VENDÔME, PARTIE 2",Thalie Images,Place Vendôme,75001,2017-06-05T00:00:00.000Z,1,2017-06-05T00:00:00.000Z,2.3292215,48.86726685,,,,,POINT(48.86726685 2.3292215),1
,,,,,,,,Renaud Bertrand,France,1953-01-01T00:00:00Z,2017-1234,2017,Téléfilm,"MYSTÈRE PLACE VENDÔME, PARTIE 2",Thalie Images,Place Vendôme,75001,2017-06-05T00:00:00.000Z,1,2017-06-05T00:00:00.000Z,2.3292215,48.86726685,,,,,POINT(48.86726685 2.3292215),1
,,,,,,,,Renaud Bertrand,France,1953-01-01T00:00:00Z,2017-1235,2017,Téléfilm,"MYSTÈRE PLACE VENDÔME, PARTIE 2",Thalie Images,Place Vendôme,75001,2017-06-05T00:00:00.000Z,1,2017-06-05T00:00:00.000Z,2.3292215,48.86726685,,,,,POINT(48.86726685 2.3292215),1
,,,,,,,,Renaud Bertrand,France,1953-01-01T00:00:00Z,2017-1236,2017,Téléfilm,"MYSTÈRE PLACE VENDÔME, PARTIE 2",Thalie Images,Place Vendôme,75001,2017-06-05T00:00:00.000Z,1,2017-06-05T00:00:00.000Z,2.3292215,48.86726685,,,,,POINT(48.86726685 2.3292215),1
,,,,,,,,Peter Cattaneo,United Kingdom,1964-11-30T00:00:00Z,2017-1237,2017,Téléfilm,DIANA AND I,Froggie Production,10 Place De Mexico,75116,2017-06-12T00:00:00.000Z,2,2017-06-13T00:00:00.000Z,2.28305334,48.86565024,DIANA AND I,tt6904686,,,POINT(48.86565024 2.28305334),1
,,,,,,,,Peter Cattaneo,United Kingdom,1964-11-30T00:00:00Z,2017-1238,2017,Téléfilm,DIANA AND I,Froggie Production,Place Vendôme,75001,2017-06-12T00:00:00.000Z,1,2017-06-12T00:00:00.000Z,2.3292215,48.86726685,DIANA AND I,tt6904686,,,POINT(48.86726685 2.3292215),1
,,,,,,,,Léa Frédeval,France,1990-01-01T00:00:00Z,2017-1239,2017,Long métrage,S AFFAMÉS,Les Films Du Clan,327 Rue De Charenton,75012,2017-06-06T00:00:00.000Z,1,2017-06-06T00:00:00.000Z,2.39658377,48.83274645,,,,,POINT(48.83274645 2.39658377),1
,,,,,,,,,,,2017-124,2017,Long métrage,UN CADEAU DU CIEL,Legendaire,Rue Des Barres,75004,2017-03-17T00:00:00.000Z,2,2017-03-18T00:00:00.000Z,2.3553425900000002,48.85543078,,,,,POINT(48.85543078 2.3553425900000002),1
,,,,,,,,Léa Frédeval,France,1990-01-01T00:00:00Z,2017-1240,2017,Long métrage,S AFFAMÉS,Les Films Du Clan,2 Rue Ferdinand Flocon,75018,2017-06-08T00:00:00.000Z,1,2017-06-08T00:00:00.000Z,2.34567683,48.89097249,,,,,POINT(48.89097249 2.34567683),1
,,,,,,,,Léa Frédeval,France,1990-01-01T00:00:00Z,2017-1241,2017,Long métrage,S AFFAMÉS,Les Films Du Clan,253 Avenue Daumesnil,75012,2017-06-09T00:00:00.000Z,1,2017-06-09T00:00:00.000Z,2.40201305,48.83745078,,,,,POINT(48.83745078 2.40201305),1
,,,,,,,,Léa Frédeval,France,1990-01-01T00:00:00Z,2017-1242,2017,Long métrage,S AFFAMÉS,Les Films Du Clan,Avenue Daumesnil,75012,2017-06-09T00:00:00.000Z,1,2017-06-09T00:00:00.000Z,2.40349886,48.83668011,,,,,POINT(48.83668011 2.40349886),1
,,,,,,,,Léa Frédeval,France,1990-01-01T00:00:00Z,2017-1243,2017,Long métrage,S AFFAMÉS,Les Films Du Clan,Avenue Daumesnil,75012,2017-06-09T00:00:00.000Z,1,2017-06-09T00:00:00.000Z,2.40349886,48.83668011,,,,,POINT(48.83668011 2.40349886),1
,,,,,,,,Léa Frédeval,France,1990-01-01T00:00:00Z,2017-1244,2017,Long métrage,S AFFAMÉS,Les Films Du Clan,Rue De Bercy,75012,2017-06-09T00:00:00.000Z,1,2017-06-09T00:00:00.000Z,2.37618906,48.84219245,,,,,POINT(48.84219245 2.37618906),1
,,,,,,,,Frank Bellocq,France,1950-01-01T00:00:00Z,2017-1245,2017,Long métrage,LOVE ADDICT,My Family,32 Rue Dareau,75014,2017-06-01T00:00:00.000Z,2,2017-06-02T00:00:00.000Z,2.3363982,48.83086633,LOVE ADDICT,tt6960736,,,POINT(48.83086633 2.3363982),1
,,,,,,,,Frank Bellocq,France,1950-01-01T00:00:00Z,2017-1246,2017,Long métrage,LOVE ADDICT,My Family,Place Vauban,75007,2017-06-01T00:00:00.000Z,1,2017-06-01T00:00:00.000Z,2.3114027,48.85386076,LOVE ADDICT,tt6960736,,,POINT(48.85386076 2.3114027),1
,,,,,,,,Frank Bellocq,France,1950-01-01T00:00:00Z,2017-1247,2017,Long métrage,LOVE ADDICT,My Family,Rue César Franck,75015,2017-06-01T00:00:00.000Z,1,2017-06-01T00:00:00.000Z,2.30977096,48.8473308,LOVE ADDICT,tt6960736,,,POINT(48.8473308 2.30977096),1
,,,,,,,,Frank Bellocq,France,1950-01-01T00:00:00Z,2017-1248,2017,Long métrage,LOVE ADDICT,My Family,Rue César Franck,75015,2017-06-01T00:00:00.000Z,1,2017-06-01T00:00:00.000Z,2.30977096,48.8473308,LOVE ADDICT,tt6960736,,,POINT(48.8473308 2.30977096),1
,,,,,,,,Frank Bellocq,France,1950-01-01T00:00:00Z,2017-1249,2017,Long métrage,LOVE ADDICT,My Family,Avenue Foch,75116,2017-06-01T00:00:00.000Z,2,2017-06-02T00:00:00.000Z,2.28464555,48.87307739,LOVE ADDICT,tt6960736,,,POINT(48.87307739 2.28464555),1
,,,,,,,,Zabou Breitman,France,1959-10-30T00:00:00Z,2017-125,2017,Série TV,CHRONIQUES PARISIENNES,Les Films Du Kiosque,33 Avenue De L'opéra,75002,2017-03-14T00:00:00.000Z,1,2017-03-14T00:00:00.000Z,2.33331149,48.86777475,,,,,POINT(48.86777475 2.33331149),1
,,,,,,,,,,,2017-1250,2017,Série TV,CLEM,Merlin Productions,Place Nathalie Lemel,75003,2017-06-13T00:00:00.000Z,1,2017-06-13T00:00:00.000Z,2.36302888,48.86486775,,,,,POINT(48.86486775 2.36302888),1
,,,,,,,,Rizal Mantovani,Indonesia,1967-08-12T00:00:00Z,2017-1251,2017,Long métrage,EIFFEL I'M IN LOVE 2,Ifilmrance,44 Avenue D'ivry,75013,2017-05-29T00:00:00.000Z,1,2017-05-29T00:00:00.000Z,2.36580164,48.8234573,,,,,POINT(48.8234573 2.36580164),1
,,,,,,,,Rizal Mantovani,Indonesia,1967-08-12T00:00:00Z,2017-1252,2017,Long métrage,EIFFEL I'M IN LOVE 2,Ifilmrance,14 Boulevard Saint-germain,75005,2017-05-29T00:00:00.000Z,2,2017-05-30T00:00:00.000Z,2.35430402,48.84958813,,,,,POINT(48.84958813 2.35430402),1
,,,,,,,,Rizal Mantovani,Indonesia,1967-08-12T00:00:00Z,2017-1253,2017,Long métrage,EIFFEL I'M IN LOVE 2,Ifilmrance,60 Avenue Pierre Mendès France,75013,2017-05-30T00:00:00.000Z,1,2017-05-30T00:00:00.000Z,2.36905922,48.84032563,,,,,POINT(48.84032563 2.36905922),1
,,,,,,,,Rizal Mantovani,Indonesia,1967-08-12T00:00:00Z,2017-1254,2017,Long métrage,EIFFEL I'M IN LOVE 2,Ifilmrance,20 Rue Cortot,75018,2017-05-31T00:00:00.000Z,1,2017-05-31T00:00:00.000Z,2.34002217,48.88778559,,,,,POINT(48.88778559 2.34002217),1
,,,,,,,,,,,2017-1255,2017,Long métrage,CH'TITE FAMILLE,Pathe Films Services,88b Avenue Kléber,75116,2017-06-15T00:00:00.000Z,1,2017-06-15T00:00:00.000Z,2.28937137,48.86636232,CH'TITE FAMILLE,tt6859418,,,POINT(48.86636232 2.28937137),1
,,,,,,,,,,,2017-1256,2017,Long métrage,CH'TITE FAMILLE,Pathe Films Services,88b Avenue Kléber,75116,2017-06-16T00:00:00.000Z,1,2017-06-16T00:00:00.000Z,2.28937137,48.86636232,CH'TITE FAMILLE,tt6859418,,,POINT(48.86636232 2.28937137),1
,,,,,,,,,,,2017-1257,2017,Long métrage,CH'TITE FAMILLE,Pathe Films Services,Rue Léon Vaudoyer,75007,2017-06-12T00:00:00.000Z,2,2017-06-13T00:00:00.000Z,2.30881481,48.84862049,CH'TITE FAMILLE,tt6859418,,,POINT(48.84862049 2.30881481),1
,,,,,,,,,,,2017-1258,2017,Long métrage,CH'TITE FAMILLE,Pathe Films Services,Rue Albert De Lapparent,75007,2017-06-13T00:00:00.000Z,2,2017-06-14T00:00:00.000Z,2.30874664,48.84869736,CH'TITE FAMILLE,tt6859418,,,POINT(48.84869736 2.30874664),1
,,,,,,,,,,,2017-1259,2017,Long métrage,CH'TITE FAMILLE,Pathe Films Services,Boulevard Garibaldi,75015,2017-06-13T00:00:00.000Z,2,2017-06-14T00:00:00.000Z,2.30605347,48.84645821,CH'TITE FAMILLE,tt6859418,,,POINT(48.84645821 2.30605347),1
,,,,,,,,Zabou Breitman,France,1959-10-30T00:00:00Z,2017-126,2017,Série TV,CHRONIQUES PARISIENNES,Les Films Du Kiosque,121 Boulevard Raspail,75006,2017-03-09T00:00:00.000Z,1,2017-03-09T00:00:00.000Z,2.32883453,48.84534304,,,,,POINT(48.84534304 2.32883453),1
,,,,,,,,,,,2017-1260,2017,Long métrage,CH'TITE FAMILLE,Pathe Films Services,Avenue De Breteuil,75007,2017-06-12T00:00:00.000Z,1,2017-06-12T00:00:00.000Z,2.3114232599999998,48.84883162,CH'TITE FAMILLE,tt6859418,,,POINT(48.84883162 2.3114232599999998),1
,,,,,,,,,,,2017-1261,2017,Long métrage,CH'TITE FAMILLE,Pathe Films Services,43 Avenue George V,75008,2017-06-14T00:00:00.000Z,2,2017-06-15T00:00:00.000Z,2.3006762800000002,48.87040623,CH'TITE FAMILLE,tt6859418,,,POINT(48.87040623 2.3006762800000002),1
,,,,,,,,,,,2017-1262,2017,Série Web,BARBER TRUCK,Wondercorp,93 Rue De Rome,75017,2017-06-13T00:00:00.000Z,1,2017-06-13T00:00:00.000Z,2.3190033899999998,48.88336339,,,,,POINT(48.88336339 2.3190033899999998),1
,,,,,,,,,,,2017-1263,2017,Série Web,BARBER TRUCK,Wondercorp,66 Avenue De La République,75011,2017-06-06T00:00:00.000Z,2,2017-06-07T00:00:00.000Z,2.37734658,48.86458474,,,,,POINT(48.86458474 2.37734658),1
,,,,,,,,,,,2017-1264,2017,Série Web,BARBER TRUCK,Wondercorp,5 Avenue D'italie,75013,2017-06-08T00:00:00.000Z,1,2017-06-08T00:00:00.000Z,2.35631212,48.8301693,,,,,POINT(48.8301693 2.35631212),1
,,,,,,,,,,,2017-1265,2017,Série Web,BARBER TRUCK,Wondercorp,14 Rue De Bretagne,75003,2017-06-18T00:00:00.000Z,1,2017-06-18T00:00:00.000Z,2.36289681,48.86282447,,,,,POINT(48.86282447 2.36289681),1
,,,,,,,,,,,2017-1266,2017,Série Web,BARBER TRUCK,Wondercorp,49 Avenue De Wagram,75017,2017-06-15T00:00:00.000Z,1,2017-06-15T00:00:00.000Z,2.29757002,48.87765817,,,,,POINT(48.87765817 2.29757002),1
,,,,,,,,,,,2017-1267,2017,Série Web,BARBER TRUCK,Wondercorp,11 Place De La Madeleine,75008,2017-06-15T00:00:00.000Z,1,2017-06-15T00:00:00.000Z,2.32372092,48.87037236,,,,,POINT(48.87037236 2.32372092),1
,,,,,,,,,,,2017-1268,2017,Série Web,BARBER TRUCK,Wondercorp,102 Boulevard De Belleville,75020,2017-06-17T00:00:00.000Z,1,2017-06-17T00:00:00.000Z,2.3790263400000002,48.87057799,,,,,POINT(48.87057799 2.3790263400000002),1
,,,,,,,,,,,2017-1269,2017,Série Web,BARBER TRUCK,Wondercorp,113 Rue Saint-maur,75011,2017-06-15T00:00:00.000Z,1,2017-06-15T00:00:00.000Z,2.37692715,48.86598193,,,,,POINT(48.86598193 2.37692715),1
,,,,,,,,Zabou Breitman,France,1959-10-30T00:00:00Z,2017-127,2017,Série TV,CHRONIQUES PARISIENNES,Les Films Du Kiosque,7 Rue Gomboust,75001,2017-03-14T00:00:00.000Z,1,2017-03-14T00:00:00.000Z,2.33270277,48.86731081,,,,,POINT(48.86731081 2.33270277),1
,,,,,,,,,,,2017-1270,2017,Série Web,BARBER TRUCK,Wondercorp,30 Rue Yves Toudic,75010,2017-06-17T00:00:00.000Z,1,2017-06-17T00:00:00.000Z,2.3630599,48.87099353,,,,,POINT(48.87099353 2.3630599),1
,,,,,,,,,,,2017-1271,2017,Série Web,BARBER TRUCK,Wondercorp,10 Rue De Marseille,75010,2017-06-17T00:00:00.000Z,1,2017-06-17T00:00:00.000Z,2.36365945,48.87152413,,,,,POINT(48.87152413 2.36365945),1
,,,,,,,,,,,2017-1272,2017,Série Web,BARBER TRUCK,Wondercorp,71 Quai De Valmy,75010,2017-06-16T00:00:00.000Z,1,2017-06-16T00:00:00.000Z,2.36464387,48.87159242,,,,,POINT(48.87159242 2.36464387),1
,,,,,,,,,,,2017-1273,2017,Série Web,BARBER TRUCK,Wondercorp,126 Rue Réaumur,75002,2017-06-16T00:00:00.000Z,1,2017-06-16T00:00:00.000Z,2.34394149,48.86819882,,,,,POINT(48.86819882 2.34394149),1
,,,,,,,,,,,2017-1274,2017,Série Web,BARBER TRUCK,Wondercorp,18 Quai De La Seine,75019,2017-06-18T00:00:00.000Z,1,2017-06-18T00:00:00.000Z,2.37201722,48.88533954,,,,,POINT(48.88533954 2.37201722),1
,,,,,,,,,,,2017-1275,2017,Série Web,BARBER TRUCK,Wondercorp,58 Rue De Passy,75016,2017-06-14T00:00:00.000Z,1,2017-06-14T00:00:00.000Z,2.27836298,48.85791452,,,,,POINT(48.85791452 2.27836298),1
,,,,,,,,,,,2017-1276,2017,Série Web,BARBER TRUCK,Wondercorp,9 Place Des Ternes,75017,2017-06-13T00:00:00.000Z,1,2017-06-13T00:00:00.000Z,2.29815135,48.87859485,,,,,POINT(48.87859485 2.29815135),1
,,,,,,,,,,,2017-1277,2017,Série Web,BARBER TRUCK,Wondercorp,16 Rue Emile Durkheim,75013,2017-06-13T00:00:00.000Z,1,2017-06-13T00:00:00.000Z,2.3772982799999998,48.83227519,,,,,POINT(48.83227519 2.3772982799999998),1
,,,,,,,,,,,2017-1278,2017,Série Web,BARBER TRUCK,Wondercorp,84 Quai De Jemmapes,75010,2017-06-11T00:00:00.000Z,1,2017-06-11T00:00:00.000Z,2.36495625,48.87241087,,,,,POINT(48.87241087 2.36495625),1
,,,,,,,,,,,2017-1279,2017,Série Web,BARBER TRUCK,Wondercorp,13 Rue Beaurepaire,75010,2017-06-10T00:00:00.000Z,1,2017-06-10T00:00:00.000Z,2.36373255,48.87041383,,,,,POINT(48.87041383 2.36373255),1
,,,,,,,,Zabou Breitman,France,1959-10-30T00:00:00Z,2017-128,2017,Série TV,CHRONIQUES PARISIENNES,Les Films Du Kiosque,18 Place De La République,75010,2017-03-10T00:00:00.000Z,1,2017-03-10T00:00:00.000Z,2.36283072,48.86796292,,,,,POINT(48.86796292 2.36283072),1
,,,,,,,,,,,2017-1280,2017,Série Web,BARBER TRUCK,Wondercorp,10 Avenue Trudaine,75009,2017-06-11T00:00:00.000Z,1,2017-06-11T00:00:00.000Z,2.34536117,48.88186131,,,,,POINT(48.88186131 2.34536117),1
,,,,,,,,,,,2017-1281,2017,Série Web,BARBER TRUCK,Wondercorp,Port D'austerlitz,75013,2017-06-10T00:00:00.000Z,1,2017-06-10T00:00:00.000Z,2.3674378799999998,48.84279831,,,,,POINT(48.84279831 2.3674378799999998),1
,,,,,,,,,,,2017-1282,2017,Série Web,BARBER TRUCK,Wondercorp,1 Rue Perrée,75003,2017-06-10T00:00:00.000Z,1,2017-06-10T00:00:00.000Z,2.36263533,48.86382675,,,,,POINT(48.86382675 2.36263533),1
,,,,,,,,,,,2017-1283,2017,Série Web,BARBER TRUCK,Wondercorp,100 Rue Oberkampf,75011,2017-06-09T00:00:00.000Z,1,2017-06-09T00:00:00.000Z,2.37829934,48.86580077,,,,,POINT(48.86580077 2.37829934),1
